Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1122) AND SALES: (50,000 OR MORE $)",2011000,7.4
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1123) AND SALES: (50,000 OR MORE $)",11702000,14.1
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1125 & 1129) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",SALES,"SALES: (50,000 OR MORE $)",560794000,10.9
CENSUS,2012,YEAR,,STATE,NEW YORK,36,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,620793000,9.8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",176766000,5.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),110000,27.8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),3836000,9.6
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),6948000,6.9
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),6713000,10.1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),8584000,19.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",294539000,1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),7645000,15.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),43945000,7.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),3012000,20.9
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),99690000,14.9
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),5184000,12.2
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND SALES: (50,000 OR MORE $)",174566000,5.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (10.0 TO 49.9 ACRES) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (100 TO 139 ACRES) AND SALES: (50,000 OR MORE $)",1568000,36.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (140 TO 179 ACRES) AND SALES: (50,000 OR MORE $)",2881000,23.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (180 TO 219 ACRES) AND SALES: (50,000 OR MORE $)",4403000,28.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (2,000 OR MORE ACRES) AND SALES: (50,000 OR MORE $)",293346000,1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (220 TO 259 ACRES) AND SALES: (50,000 OR MORE $)",4492000,19.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (260 TO 499 ACRES) AND SALES: (50,000 OR MORE $)",33703000,8.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (50.0 TO 69.9 ACRES) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (500 TO 999 ACRES) AND SALES: (50,000 OR MORE $)",94412000,15
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (70.0 TO 99.9 ACRES) AND SALES: (50,000 OR MORE $)",477000,37.3
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)",210000,18.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)",456725000,8.2
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",3929000,11.1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)",30857000,10.1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)",575000,18.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)",8323000,7.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",49363000,11.3
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)",1641000,20.6
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)",13229000,7.8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)",92060000,37.2
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)",62000,17.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (1,000,000 OR MORE $) AND SALES: (50,000 OR MORE $)",449517000,7.6
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (100,000 TO 249,999 $) AND SALES: (50,000 OR MORE $)",22803000,11.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (250,000 TO 499,999 $) AND SALES: (50,000 OR MORE $)",46003000,10.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (50,000 TO 99,999 $) AND SALES: (50,000 OR MORE $)",3358000,19.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS AND SALES,"ECONOMIC CLASS: (500,000 TO 999,999 $) AND SALES: (50,000 OR MORE $)",88460000,35.7
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)",223000,17.9
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)",452807000,8.6
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)",4214000,10.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)",31913000,9.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)",611000,17.3
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)",8740000,8.8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)",49997000,11.7
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)",1728000,23.1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)",13411000,7.6
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)",93260000,38
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)",69000,16.1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (1,000,000 OR MORE $) AND SALES: (50,000 OR MORE $)",445729000,8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (100,000 TO 249,999 $) AND SALES: (50,000 OR MORE $)",24063000,10.7
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (250,000 TO 499,999 $) AND SALES: (50,000 OR MORE $)",46872000,10.8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (50,000 TO 99,999 $) AND SALES: (50,000 OR MORE $)",3836000,15.3
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",FARM SALES AND SALES,"FARM SALES: (500,000 TO 999,999 $) AND SALES: (50,000 OR MORE $)",89640000,36.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),456807000,2.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),11904000,1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),266000,15.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),1084000,11.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),81600000,6.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11191),16454000,8.3
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),8110000,6
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),57037000,7.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),4881000,9.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112), (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),6056000,2.8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),30393000,19.7
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),53910000,27.2
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124), (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),9668000,1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1111) AND SALES: (50,000 OR MORE $)",427893000,2.1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1112) AND SALES: (50,000 OR MORE $)",11197000,1.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1113) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1114) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1119) AND SALES: (50,000 OR MORE $)",75402000,8.1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11191) AND SALES: (50,000 OR MORE $)",14636000,11.4
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11192) AND SALES: (50,000 OR MORE $)",6709000,5.8
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11193 & 11194 & 11199) AND SALES: (50,000 OR MORE $)",54056000,8.7
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112111) AND SALES: (50,000 OR MORE $)",2741000,17.2
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (112112) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (11212) AND SALES: (50,000 OR MORE $)",4814000,1.7
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1122) AND SALES: (50,000 OR MORE $)",27660000,19.5
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1123) AND SALES: (50,000 OR MORE $)",49508000,29.7
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",NAICS CLASSIFICATION AND SALES,"NAICS CLASSIFICATION: (1125 & 1129) AND SALES: (50,000 OR MORE $)",9474000,1.1
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",SALES,"SALES: (50,000 OR MORE $)",610141000,1.7
CENSUS,2012,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",TOTAL,NOT SPECIFIED,656973000,1.9
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)",363444000,26.2
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),663000,25.9
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),2476000,15.9
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),6278000,16.3
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),3262000,20.3
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)",1920328000,2.4
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),4040000,18.9
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),34175000,12.7
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES), (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),125423000,21.7
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),855000,21.4
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (1,000 TO 1,999 ACRES) AND SALES: (50,000 OR MORE $)",353604000,26.9
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (100 TO 139 ACRES) AND SALES: (50,000 OR MORE $)",1661000,21.6
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (140 TO 179 ACRES) AND SALES: (50,000 OR MORE $)",4924000,17.7
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (180 TO 219 ACRES) AND SALES: (50,000 OR MORE $)",2510000,25.9
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (2,000 OR MORE ACRES) AND SALES: (50,000 OR MORE $)",1905558000,2.4
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (220 TO 259 ACRES) AND SALES: (50,000 OR MORE $)",3084000,26.1
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (260 TO 499 ACRES) AND SALES: (50,000 OR MORE $)",30917000,13.7
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (50.0 TO 69.9 ACRES) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (500 TO 999 ACRES) AND SALES: (50,000 OR MORE $)",118701000,22.9
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",AREA OPERATED AND SALES,"AREA OPERATED: (70.0 TO 99.9 ACRES) AND SALES: (50,000 OR MORE $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)",1804454000,2
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)",629000,17.1
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)",58802000,7.6
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)", (D),(D)
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)",2019000,16.3
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)",178244000,6.3
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)",105000,32.1
CENSUS,2012,YEAR,,STATE,NORTH DAKOTA,38,,,,,,,0,,CORN,"CORN - SALES, MEASURED IN $",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)",10789000,11.6
